Interference and Diffraction Data File Wed, Mar 30, 2022 3:31 PM
Sensor Position (Meters)	Light Intensity (Volts)
0.01328	0.08163
0.01328	0.08291
0.01328	0.08050
0.01328	0.08356
0.01328	0.08469
0.01328	0.08388
0.01328	0.08839
0.01328	0.08694
0.01328	0.08662
0.01333	0.08388
0.01333	0.08646
0.01333	0.08501
0.01333	0.09322
0.01333	0.09193
0.01333	0.08952
0.01333	0.09064
0.01333	0.09145
0.01333	0.09177
0.01333	0.08903
0.01333	0.09548
0.01339	0.09161
0.01339	0.09322
0.01339	0.09628
0.01339	0.09483
0.01339	0.09306
0.01339	0.09177
0.01339	0.09789
0.01339	0.09403
0.01339	0.09483
0.01339	0.09564
0.01344	0.09628
0.01344	0.09693
0.01344	0.09854
0.01344	0.10240
0.01344	0.09950
0.01344	0.09789
0.01344	0.10160
0.01344	0.09870
0.01344	0.09966
0.01344	0.10337
0.01344	0.10095
0.01350	0.10449
0.01350	0.10305
0.01350	0.09999
0.01350	0.10224
0.01350	0.10578
0.01350	0.10498
0.01350	0.10401
0.01350	0.10433
0.01350	0.10530
0.01350	0.10804
0.01356	0.10659
0.01356	0.10530
0.01356	0.11094
0.01356	0.10546
0.01356	0.10804
0.01356	0.10981
0.01356	0.10900
0.01356	0.11190
0.01356	0.10933
0.01356	0.10949
0.01356	0.11094
0.01361	0.11206
0.01361	0.11078
0.01361	0.11335
0.01361	0.11432
0.01361	0.11303
0.01361	0.11078
0.01361	0.11545
0.01361	0.11174
0.01361	0.11641
0.01361	0.11786
0.01367	0.11770
0.01367	0.11416
0.01367	0.11561
0.01367	0.11963
0.01367	0.11802
0.01367	0.11979
0.01367	0.11577
0.01367	0.11786
0.01367	0.11963
0.01367	0.12446
0.01367	0.11931
0.01372	0.12060
0.01372	0.12382
0.01372	0.12221
0.01372	0.12253
0.01372	0.12173
0.01372	0.12688
0.01372	0.12334
0.01372	0.12495
0.01372	0.12446
0.01372	0.12398
0.01378	0.12366
0.01378	0.12720
0.01378	0.12559
0.01378	0.12720
0.01378	0.12608
0.01378	0.12495
0.01378	0.13139
0.01378	0.12994
0.01378	0.12930
0.01378	0.13123
0.01383	0.12994
0.01383	0.13187
0.01383	0.13139
0.01383	0.13284
0.01383	0.13300
0.01383	0.13203
0.01383	0.13735
0.01383	0.13654
0.01383	0.13461
0.01383	0.13719
0.01383	0.13751
0.01389	0.13976
0.01389	0.13461
0.01389	0.13880
0.01389	0.13928
0.01389	0.13687
0.01389	0.13654
0.01389	0.14137
0.01389	0.13864
0.01389	0.13912
0.01389	0.13912
0.01394	0.13944
0.01394	0.14427
0.01394	0.14154
0.01394	0.13960
0.01394	0.14347
0.01394	0.14202
0.01394	0.14315
0.01394	0.14041
0.01394	0.14427
0.01394	0.14250
0.01400	0.14395
0.01400	0.14427
0.01400	0.14814
0.01400	0.14427
0.01400	0.14621
0.01400	0.14959
0.01400	0.14637
0.01400	0.14669
0.01400	0.14878
0.01400	0.15120
0.01406	0.15039
0.01406	0.15168
0.01406	0.15216
0.01406	0.14798
0.01406	0.15249
0.01406	0.15410
0.01406	0.15249
0.01406	0.15072
0.01406	0.15345
0.01406	0.15120
0.01406	0.15120
0.01411	0.15603
0.01411	0.15378
0.01411	0.15539
0.01411	0.15378
0.01411	0.15394
0.01411	0.16070
0.01411	0.15587
0.01411	0.15603
0.01411	0.15394
0.01411	0.15265
0.01417	0.15716
0.01417	0.16167
0.01417	0.15973
0.01417	0.15716
0.01417	0.15667
0.01417	0.16070
0.01417	0.15941
0.01417	0.16360
0.01417	0.16424
0.01417	0.16295
0.01422	0.16376
0.01422	0.16392
0.01422	0.16054
0.01422	0.16054
0.01422	0.16618
0.01422	0.16489
0.01422	0.16601
0.01422	0.16730
0.01422	0.16457
0.01422	0.16827
0.01428	0.16827
0.01428	0.16779
0.01428	0.16682
0.01428	0.16714
0.01428	0.16698
0.01428	0.16827
0.01428	0.16505
0.01428	0.16875
0.01428	0.16795
0.01428	0.16956
0.01428	0.16569
0.01433	0.16988
0.01433	0.16650
0.01433	0.16907
0.01433	0.17310
0.01433	0.17230
0.01433	0.16827
0.01433	0.16940
0.01433	0.17294
0.01433	0.17729
0.01433	0.17262
0.01439	0.17358
0.01439	0.17552
0.01439	0.17165
0.01439	0.17197
0.01439	0.17278
0.01439	0.17552
0.01439	0.17197
0.01439	0.17745
0.01439	0.17713
0.01439	0.18019
0.01444	0.17761
0.01444	0.17680
0.01444	0.17697
0.01444	0.17777
0.01444	0.17858
0.01444	0.17970
0.01444	0.18035
0.01444	0.17825
0.01444	0.17375
0.01444	0.17858
0.01450	0.18003
0.01450	0.18228
0.01450	0.18051
0.01450	0.18067
0.01450	0.18212
0.01450	0.18357
0.01450	0.17906
0.01450	0.18405
0.01450	0.18196
0.01450	0.18067
0.01450	0.18035
0.01456	0.18051
0.01456	0.18196
0.01456	0.18228
0.01456	0.18582
0.01456	0.18534
0.01456	0.18486
0.01456	0.18389
0.01456	0.18647
0.01456	0.18405
0.01456	0.18631
0.01461	0.18615
0.01461	0.18840
0.01461	0.18953
0.01461	0.18663
0.01461	0.18566
0.01461	0.18776
0.01461	0.19065
0.01461	0.18679
0.01461	0.19098
0.01461	0.19017
0.01461	0.18727
0.01467	0.18872
0.01467	0.18888
0.01467	0.18872
0.01467	0.18824
0.01467	0.19082
0.01467	0.19082
0.01467	0.19243
0.01467	0.19146
0.01467	0.19178
0.01467	0.19130
0.01472	0.19420
0.01472	0.19259
0.01472	0.19178
0.01472	0.19098
0.01472	0.19323
0.01472	0.19404
0.01472	0.19597
0.01472	0.19259
0.01472	0.19661
0.01472	0.19259
0.01472	0.19307
0.01478	0.19210
0.01478	0.19178
0.01478	0.19629
0.01478	0.19468
0.01478	0.19661
0.01478	0.19983
0.01478	0.19613
0.01478	0.19758
0.01478	0.19677
0.01478	0.19629
0.01483	0.19903
0.01483	0.19710
0.01483	0.19613
0.01483	0.19951
0.01483	0.19903
0.01483	0.19726
0.01483	0.19822
0.01483	0.20161
0.01483	0.19436
0.01483	0.20000
0.01483	0.19806
0.01489	0.19565
0.01489	0.19919
0.01489	0.19887
0.01489	0.20000
0.01489	0.19645
0.01489	0.20193
0.01489	0.20289
0.01489	0.20515
0.01489	0.19887
0.01489	0.20354
0.01489	0.20000
0.01494	0.19919
0.01494	0.20209
0.01494	0.20080
0.01494	0.20241
0.01494	0.19983
0.01494	0.20354
0.01494	0.19919
0.01494	0.20177
0.01494	0.19919
0.01494	0.20080
0.01500	0.19726
0.01500	0.20112
0.01500	0.20225
0.01500	0.20064
0.01500	0.20386
0.01500	0.20145
0.01500	0.19983
0.01500	0.20402
0.01500	0.19919
0.01500	0.20257
0.01506	0.20000
0.01506	0.19774
0.01506	0.20112
0.01506	0.19951
0.01506	0.20257
0.01506	0.20145
0.01506	0.20257
0.01506	0.19967
0.01506	0.20467
0.01506	0.20660
0.01506	0.20145
0.01511	0.20257
0.01511	0.20386
0.01511	0.20547
0.01511	0.20434
0.01511	0.20595
0.01511	0.20918
0.01511	0.20853
0.01511	0.20789
0.01511	0.20821
0.01511	0.21336
0.01511	0.20869
0.01517	0.20595
0.01517	0.20708
0.01517	0.21046
0.01517	0.21159
0.01517	0.20676
0.01517	0.20612
0.01517	0.20773
0.01517	0.20789
0.01517	0.20354
0.01517	0.20692
0.01522	0.20660
0.01522	0.20161
0.01522	0.20563
0.01522	0.20306
0.01522	0.20322
0.01522	0.20032
0.01522	0.19742
0.01522	0.20080
0.01522	0.20354
0.01522	0.19516
0.01522	0.20096
0.01528	0.19822
0.01528	0.19871
0.01528	0.19597
0.01528	0.19951
0.01528	0.19903
0.01528	0.19742
0.01528	0.19790
0.01528	0.19758
0.01528	0.19629
0.01528	0.20048
0.01528	0.20048
0.01533	0.19436
0.01533	0.19484
0.01533	0.19774
0.01533	0.19629
0.01533	0.19549
0.01533	0.19726
0.01533	0.19645
0.01533	0.19484
0.01533	0.19742
0.01533	0.20000
0.01539	0.19629
0.01539	0.19388
0.01539	0.19581
0.01539	0.20016
0.01539	0.19774
0.01539	0.20080
0.01539	0.19742
0.01539	0.19742
0.01539	0.19887
0.01539	0.19758
0.01539	0.19951
0.01544	0.20064
0.01544	0.19951
0.01544	0.19983
0.01544	0.20161
0.01544	0.19806
0.01544	0.20257
0.01544	0.20628
0.01544	0.20386
0.01544	0.20386
0.01544	0.20676
0.01550	0.20773
0.01550	0.20289
0.01550	0.20756
0.01550	0.20660
0.01550	0.20547
0.01550	0.21240
0.01550	0.20950
0.01550	0.21014
0.01550	0.20950
0.01550	0.21368
0.01550	0.20724
0.01556	0.21224
0.01556	0.21272
0.01556	0.21143
0.01556	0.21014
0.01556	0.21320
0.01556	0.20676
0.01556	0.20708
0.01556	0.20982
0.01556	0.20789
0.01556	0.20756
0.01556	0.20869
0.01561	0.20692
0.01561	0.20434
0.01561	0.20451
0.01561	0.20918
0.01561	0.20467
0.01561	0.20467
0.01561	0.20418
0.01561	0.20128
0.01561	0.20354
0.01561	0.20306
0.01567	0.20273
0.01567	0.20193
0.01567	0.20096
0.01567	0.19871
0.01567	0.20016
0.01567	0.20096
0.01567	0.20306
0.01567	0.19806
0.01567	0.20273
0.01567	0.20499
0.01567	0.19951
0.01572	0.20225
0.01572	0.20145
0.01572	0.20370
0.01572	0.20080
0.01572	0.20000
0.01572	0.19935
0.01572	0.19822
0.01572	0.20531
0.01572	0.20338
0.01572	0.20032
0.01572	0.19951
0.01578	0.20032
0.01578	0.20225
0.01578	0.20161
0.01578	0.20112
0.01578	0.20161
0.01578	0.19774
0.01578	0.19533
0.01578	0.19565
0.01578	0.20161
0.01578	0.20096
0.01583	0.19839
0.01583	0.19516
0.01583	0.19629
0.01583	0.19533
0.01583	0.19565
0.01583	0.19903
0.01583	0.19967
0.01583	0.19533
0.01583	0.19645
0.01583	0.19887
0.01589	0.19774
0.01589	0.19500
0.01589	0.19404
0.01589	0.19339
0.01589	0.19645
0.01589	0.19774
0.01589	0.19436
0.01589	0.19468
0.01589	0.19436
0.01589	0.19452
0.01589	0.19339
0.01594	0.19227
0.01594	0.19629
0.01594	0.19597
0.01594	0.19194
0.01594	0.19307
0.01594	0.19243
0.01594	0.19162
0.01594	0.19404
0.01594	0.19098
0.01594	0.19388
0.01594	0.19275
0.01600	0.19484
0.01600	0.19645
0.01600	0.19033
0.01600	0.19484
0.01600	0.18776
0.01600	0.18969
0.01600	0.19001
0.01600	0.18598
0.01600	0.18743
0.01600	0.18953
0.01606	0.18921
0.01606	0.18808
0.01606	0.18792
0.01606	0.18341
0.01606	0.18872
0.01606	0.18711
0.01606	0.18470
0.01606	0.18534
0.01606	0.18518
0.01606	0.18502
0.01611	0.18743
0.01611	0.18727
0.01611	0.18679
0.01611	0.18518
0.01611	0.18470
0.01611	0.18083
0.01611	0.18164
0.01611	0.18292
0.01611	0.18437
0.01611	0.18550
0.01611	0.18325
0.01617	0.18389
0.01617	0.18325
0.01617	0.18067
0.01617	0.18341
0.01617	0.18389
0.01617	0.17745
0.01617	0.18309
0.01617	0.17793
0.01617	0.18180
0.01617	0.18228
0.01622	0.17745
0.01622	0.17793
0.01622	0.18051
0.01622	0.17713
0.01622	0.17922
0.01622	0.18131
0.01622	0.17729
0.01622	0.17648
0.01622	0.17777
0.01622	0.17938
0.01628	0.17326
0.01628	0.17938
0.01628	0.17632
0.01628	0.17423
0.01628	0.17536
0.01628	0.17391
0.01628	0.17375
0.01628	0.17648
0.01628	0.17455
0.01628	0.17230
0.01633	0.17262
0.01633	0.17391
0.01633	0.17149
0.01633	0.17020
0.01633	0.17294
0.01633	0.17552
0.01633	0.17133
0.01633	0.17036
0.01633	0.17149
0.01633	0.17165
0.01633	0.17407
0.01639	0.16714
0.01639	0.16763
0.01639	0.16537
0.01639	0.16875
0.01639	0.16907
0.01639	0.16344
0.01639	0.17165
0.01639	0.16940
0.01639	0.16714
0.01639	0.16424
0.01644	0.16827
0.01644	0.16521
0.01644	0.16102
0.01644	0.16215
0.01644	0.16231
0.01644	0.16392
0.01644	0.16618
0.01644	0.16231
0.01644	0.16312
0.01644	0.15925
0.01650	0.16038
0.01650	0.15957
0.01650	0.15845
0.01650	0.16118
0.01650	0.15378
0.01650	0.15973
0.01650	0.15555
0.01650	0.15748
0.01650	0.15909
0.01650	0.15458
0.01656	0.15474
0.01656	0.15828
0.01656	0.15812
0.01656	0.16006
0.01656	0.15394
0.01656	0.15506
0.01656	0.15555
0.01656	0.15506
0.01656	0.15072
0.01656	0.15474
0.01656	0.15233
0.01661	0.15539
0.01661	0.15120
0.01661	0.14846
0.01661	0.14846
0.01661	0.15281
0.01661	0.15007
0.01661	0.14927
0.01661	0.15088
0.01661	0.14975
0.01661	0.14766
0.01667	0.14572
0.01667	0.14959
0.01667	0.14427
0.01667	0.14814
0.01667	0.14331
0.01667	0.14604
0.01667	0.14379
0.01667	0.14379
0.01667	0.14540
0.01667	0.14476
0.01672	0.14202
0.01672	0.14540
0.01672	0.14508
0.01672	0.14266
0.01672	0.14170
0.01672	0.13976
0.01672	0.14331
0.01672	0.13960
0.01672	0.14137
0.01672	0.13848
0.01678	0.14089
0.01678	0.13864
0.01678	0.13976
0.01678	0.13880
0.01678	0.13703
0.01678	0.13719
0.01678	0.13944
0.01678	0.13606
0.01678	0.13735
0.01678	0.13703
0.01683	0.13783
0.01683	0.13381
0.01683	0.13316
0.01683	0.13751
0.01683	0.13139
0.01683	0.13171
0.01683	0.13203
0.01683	0.12881
0.01683	0.12962
0.01683	0.13075
0.01683	0.12913
0.01689	0.12913
0.01689	0.13091
0.01689	0.13010
0.01689	0.12881
0.01689	0.12785
0.01689	0.12897
0.01689	0.12591
0.01689	0.12640
0.01689	0.12881
0.01689	0.12672
0.01694	0.12527
0.01694	0.12511
0.01694	0.12672
0.01694	0.12833
0.01694	0.12479
0.01694	0.12414
0.01694	0.12398
0.01694	0.12559
0.01694	0.12092
0.01694	0.12108
0.01700	0.11947
0.01700	0.12318
0.01700	0.11722
0.01700	0.12028
0.01700	0.11786
0.01700	0.11996
0.01700	0.11996
0.01700	0.12060
0.01700	0.11690
0.01700	0.11754
0.01700	0.11770
0.01706	0.11367
0.01706	0.11593
0.01706	0.11287
0.01706	0.11464
0.01706	0.11367
0.01706	0.11335
0.01706	0.11625
0.01706	0.11335
0.01706	0.11110
0.01706	0.11593
0.01711	0.11126
0.01711	0.11029
0.01711	0.11464
0.01711	0.11013
0.01711	0.10965
0.01711	0.11078
0.01711	0.10627
0.01711	0.10594
0.01711	0.10917
0.01711	0.10594
0.01711	0.10820
0.01717	0.10852
0.01717	0.10739
0.01717	0.10160
0.01717	0.10337
0.01717	0.10433
0.01717	0.10530
0.01717	0.10031
0.01717	0.09966
0.01717	0.10562
0.01717	0.10272
0.01722	0.10047
0.01722	0.10015
0.01722	0.10047
0.01722	0.10047
0.01722	0.09999
0.01722	0.09950
0.01722	0.09918
0.01722	0.09854
0.01722	0.09548
0.01722	0.10015
0.01722	0.09821
0.01728	0.09451
0.01728	0.09580
0.01728	0.09854
0.01728	0.09741
0.01728	0.09854
0.01728	0.09532
0.01728	0.09419
0.01728	0.09532
0.01728	0.09322
0.01728	0.09338
0.01733	0.09306
0.01733	0.08984
0.01733	0.09354
0.01733	0.09322
0.01733	0.08742
0.01733	0.08807
0.01733	0.09226
0.01733	0.08710
0.01733	0.08936
0.01733	0.08871
0.01733	0.08839
0.01739	0.08581
0.01739	0.09113
0.01739	0.08452
0.01739	0.08678
0.01739	0.08662
0.01739	0.08388
0.01739	0.08614
0.01739	0.08436
0.01739	0.08050
0.01739	0.08147
0.01744	0.08259
0.01744	0.08501
0.01744	0.08002
0.01744	0.08130
0.01744	0.08147
0.01744	0.08388
0.01744	0.08549
0.01744	0.07953
0.01744	0.08147
0.01744	0.08082
0.01744	0.07969
0.01750	0.07841
0.01750	0.08018
0.01750	0.08163
0.01750	0.08066
0.01750	0.07535
0.01750	0.07937
0.01750	0.07486
0.01750	0.07390
0.01750	0.07341
0.01750	0.07293
0.01756	0.07647
0.01756	0.07148
0.01756	0.07341
0.01756	0.07631
0.01756	0.07180
0.01756	0.07357
0.01756	0.07486
0.01756	0.07341
0.01756	0.07229
0.01756	0.07019
0.01756	0.06778
0.01761	0.06423
0.01761	0.06858
0.01761	0.06778
0.01761	0.06890
0.01761	0.06568
0.01761	0.06874
0.01761	0.06697
0.01761	0.06472
0.01761	0.06987
0.01761	0.06810
0.01761	0.06971
0.01767	0.06810
0.01767	0.06488
0.01767	0.06874
0.01767	0.06568
0.01767	0.06133
0.01767	0.06343
0.01767	0.06117
0.01767	0.06294
0.01767	0.06117
0.01767	0.06311
0.01772	0.06262
0.01772	0.06214
0.01772	0.06246
0.01772	0.06166
0.01772	0.06262
0.01772	0.06069
0.01772	0.05972
0.01772	0.05860
0.01772	0.06117
0.01772	0.05682
0.01772	0.05296
0.01778	0.05876
0.01778	0.05924
0.01778	0.05538
0.01778	0.05344
0.01778	0.05296
0.01778	0.05441
0.01778	0.05425
0.01778	0.05344
0.01778	0.05376
0.01778	0.05215
0.01783	0.05280
0.01783	0.05248
0.01783	0.05087
0.01783	0.05167
0.01783	0.05054
0.01783	0.04861
0.01783	0.05054
0.01783	0.04958
0.01783	0.04893
0.01783	0.04829
0.01783	0.04909
0.01789	0.04845
0.01789	0.04732
0.01789	0.04958
0.01789	0.04748
0.01789	0.04926
0.01789	0.05054
0.01789	0.04265
0.01789	0.04684
0.01789	0.04410
0.01789	0.04362
0.01794	0.04652
0.01794	0.04603
0.01794	0.04716
0.01794	0.04185
0.01794	0.04330
0.01794	0.04346
0.01794	0.04523
0.01794	0.04104
0.01794	0.04394
0.01794	0.04040
0.01794	0.04120
0.01800	0.04346
0.01800	0.04185
0.01800	0.04040
0.01800	0.04346
0.01800	0.03911
0.01800	0.03911
0.01800	0.04297
0.01800	0.04104
0.01800	0.03927
0.01800	0.03734
0.01800	0.03750
0.01806	0.03943
0.01806	0.03814
0.01806	0.03621
0.01806	0.03766
0.01806	0.03734
0.01806	0.03750
0.01806	0.03396
0.01806	0.03637
0.01806	0.03686
0.01806	0.03975
0.01811	0.03299
0.01811	0.03235
0.01811	0.03508
0.01811	0.03299
0.01811	0.03315
0.01811	0.02961
0.01811	0.03138
0.01811	0.03186
0.01811	0.03170
0.01811	0.03090
0.01817	0.03476
0.01817	0.02993
0.01817	0.03283
0.01817	0.03154
0.01817	0.03009
0.01817	0.03218
0.01817	0.02816
0.01817	0.03106
0.01817	0.03202
0.01817	0.02912
0.01817	0.02703
0.01822	0.02751
0.01822	0.02606
0.01822	0.02784
0.01822	0.02606
0.01822	0.02655
0.01822	0.02896
0.01822	0.02687
0.01822	0.02542
0.01822	0.02429
0.01822	0.02687
0.01822	0.02703
0.01828	0.02462
0.01828	0.02268
0.01828	0.02204
0.01828	0.02719
0.01828	0.02590
0.01828	0.02220
0.01828	0.02301
0.01828	0.02574
0.01828	0.02284
0.01828	0.02462
0.01828	0.02526
0.01833	0.02043
0.01833	0.01995
0.01833	0.02349
0.01833	0.02413
0.01833	0.01882
0.01833	0.02204
0.01833	0.02107
0.01833	0.02156
0.01833	0.02043
0.01833	0.02011
0.01839	0.01833
0.01839	0.01544
0.01839	0.01962
0.01839	0.02236
0.01839	0.02123
0.01839	0.01914
0.01839	0.01689
0.01839	0.01544
0.01839	0.01801
0.01839	0.01898
0.01839	0.01978
0.01844	0.01495
0.01844	0.01334
0.01844	0.01640
0.01844	0.01592
0.01844	0.01592
0.01844	0.01689
0.01844	0.01866
0.01844	0.01866
0.01844	0.01769
0.01844	0.01399
0.01844	0.01399
0.01850	0.01817
0.01850	0.01721
0.01850	0.01157
0.01850	0.01479
0.01850	0.01350
0.01850	0.01221
0.01850	0.01463
0.01850	0.01205
0.01850	0.01109
0.01850	0.01495
0.01856	0.01527
0.01856	0.01205
0.01856	0.01495
0.01856	0.01044
0.01856	0.01044
0.01856	0.00835
0.01856	0.00851
0.01856	0.00980
0.01856	0.01383
0.01856	0.01221
0.01861	0.00964
0.01861	0.01286
0.01861	0.01383
0.01861	0.00771
0.01861	0.00754
0.01861	0.00915
0.01861	0.00867
0.01861	0.00883
0.01861	0.00722
0.01861	0.00771
0.01861	0.01141
0.01867	0.01028
0.01867	0.00819
0.01867	0.00948
0.01867	0.00754
0.01867	0.00626
0.01867	0.00626
0.01867	0.00513
0.01867	0.00787
0.01867	0.00593
0.01867	0.00513
0.01867	0.00658
0.01872	0.00658
0.01872	0.00771
0.01872	0.00867
0.01872	0.00368
0.01872	0.00271
0.01872	0.00545
0.01872	0.00851
0.01872	0.00803
0.01872	0.00851
0.01878	0.00368
0.01878	0.00465
0.01878	0.00658
0.01878	0.00529
0.01878	0.00610
0.01878	0.00287
0.01878	0.00545
0.01878	0.00416
0.01878	0.00416
0.01878	0.00416
0.01878	0.00110
0.01883	0.00191
0.01883	0.00110
0.01883	-0.00051
0.01883	0.00110
0.01883	0.00175
0.01883	0.00561
0.01883	0.00175
0.01883	0.00014
0.01883	0.00062
0.01883	-0.00099
0.01883	0.00465
0.01889	0.00384
0.01889	0.00352
0.01889	-0.00002
0.01889	0.00142
0.01889	0.00030
0.01889	0.00336
0.01889	-0.00051
0.01889	0.00207
0.01889	-0.00180
0.01889	0.00207
0.01894	0.00046
0.01894	0.00046
0.01894	0.00030
0.01894	0.00030
0.01894	-0.00115
0.01894	-0.00308
0.01894	0.00223
0.01894	-0.00534
0.01894	-0.00051
0.01894	-0.00131
0.01900	-0.00292
0.01900	0.00191
0.01900	-0.00002
0.01900	-0.00180
0.01900	0.00046
0.01900	0.00110
0.01900	-0.00292
0.01900	-0.00244
0.01900	-0.00196
0.01900	-0.00260
0.01906	-0.00196
0.01906	0.00046
0.01906	0.00126
0.01906	-0.00631
0.01906	-0.00083
0.01906	-0.00502
0.01906	-0.00276
0.01906	-0.00051
0.01906	-0.00582
0.01906	-0.00308
0.01906	0.00046
0.01911	-0.00067
0.01911	-0.00550
0.01911	-0.00212
0.01911	-0.00550
0.01911	-0.00808
0.01911	-0.00566
0.01911	-0.00164
0.01911	-0.00292
0.01911	-0.00470
0.01911	-0.00357
0.01917	-0.00164
0.01917	-0.00470
0.01917	-0.00888
0.01917	-0.00437
0.01917	-0.00582
0.01917	-0.00083
0.01917	-0.00180
0.01917	-0.00872
0.01917	-0.00566
0.01917	-0.00614
0.01922	-0.00292
0.01922	-0.00308
0.01922	-0.00647
0.01922	-0.00405
0.01922	-0.00534
0.01922	-0.00550
0.01922	-0.00486
0.01922	-0.00663
0.01922	-0.00212
0.01922	-0.00775
0.01928	-0.00276
0.01928	-0.00534
0.01928	-0.00180
0.01928	-0.00389
0.01928	-0.00792
0.01928	-0.00212
0.01928	-0.00582
0.01928	-0.00647
0.01928	-0.00421
0.01928	-0.00502
0.01928	-0.00325
0.01933	-0.00470
0.01933	-0.00389
0.01933	-0.00534
0.01933	-0.00679
0.01933	-0.00792
0.01933	-0.00727
0.01933	-0.00775
0.01933	-0.00759
0.01933	0.00191
0.01933	-0.00534
0.01939	-0.00486
0.01939	-0.00453
0.01939	-0.00212
0.01939	-0.00920
0.01939	-0.01033
0.01939	-0.00582
0.01939	-0.00518
0.01939	-0.00614
0.01939	-0.00534
0.01939	-0.00647
0.01944	-0.00518
0.01944	-0.00920
0.01944	-0.00969
0.01944	-0.00808
0.01944	-0.00647
0.01944	-0.00486
0.01944	-0.00341
0.01944	-0.00582
0.01944	-0.00405
0.01944	-0.00743
0.01950	-0.00486
0.01950	-0.00888
0.01950	-0.00486
0.01950	-0.00775
0.01950	-0.00775
0.01950	-0.00679
0.01950	-0.00679
0.01950	-0.01065
0.01950	-0.00824
0.01950	-0.00695
0.01950	-0.00840
0.01956	-0.00953
0.01956	-0.00663
0.01956	-0.00888
0.01956	-0.00695
0.01956	-0.00598
0.01956	-0.00647
0.01956	-0.00598
0.01956	-0.00518
0.01956	-0.00953
0.01956	-0.00888
0.01961	-0.01146
0.01961	-0.00759
0.01961	-0.00856
0.01961	-0.00824
0.01961	-0.00631
0.01961	-0.00453
0.01961	-0.00904
0.01961	-0.00792
0.01961	-0.01033
0.01961	-0.00212
0.01967	-0.00325
0.01967	-0.00598
0.01967	-0.00888
0.01967	-0.00792
0.01967	-0.00679
0.01967	-0.01033
0.01967	-0.01146
0.01967	-0.00937
0.01967	-0.00792
0.01967	-0.00325
0.01967	-0.00711
0.01972	-0.00904
0.01972	-0.00598
0.01972	-0.00985
0.01972	-0.00421
0.01972	-0.00502
0.01972	-0.00904
0.01972	-0.00357
0.01972	-0.00904
0.01972	-0.00598
0.01972	-0.00566
0.01972	-0.01049
0.01978	-0.00695
0.01978	-0.00824
0.01978	-0.00695
0.01978	-0.00357
0.01978	-0.00518
0.01978	-0.00212
0.01978	-0.00872
0.01978	-0.00486
0.01978	-0.00470
0.01978	-0.00792
0.01983	-0.00953
0.01983	-0.00647
0.01983	-0.00647
0.01983	-0.00614
0.01983	-0.00792
0.01983	-0.00679
0.01983	-0.00260
0.01983	-0.00775
0.01983	-0.00808
0.01983	-0.00276
0.01983	-0.00631
0.01989	-0.00727
0.01989	-0.00453
0.01989	-0.00437
0.01989	-0.00566
0.01989	-0.00518
0.01989	-0.00792
0.01989	-0.00067
0.01989	-0.00598
0.01989	-0.00888
0.01989	-0.00695
0.01989	-0.00582
0.01994	-0.00888
0.01994	-0.00502
0.01994	-0.00405
0.01994	-0.00872
0.01994	-0.00647
0.01994	-0.00502
0.01994	-0.00357
0.01994	-0.00341
0.01994	-0.00759
0.01994	-0.00679
0.02000	-0.00663
0.02000	-0.00566
0.02000	-0.00453
0.02000	-0.00357
0.02000	-0.00953
0.02000	-0.00421
0.02000	-0.00534
0.02000	-0.00937
0.02000	-0.00792
0.02000	-0.00856
0.02000	-0.00276
0.02006	-0.00598
0.02006	-0.00373
0.02006	-0.00582
0.02006	-0.00727
0.02006	-0.00244
0.02006	-0.00759
0.02006	-0.00486
0.02006	-0.00486
0.02006	-0.00421
0.02006	-0.00663
0.02011	-0.00308
0.02011	-0.00325
0.02011	-0.00373
0.02011	-0.00228
0.02011	-0.00035
0.02011	-0.00727
0.02011	-0.00421
0.02011	-0.00502
0.02011	-0.00534
0.02011	-0.00534
0.02011	-0.00308
0.02017	-0.00373
0.02017	-0.00775
0.02017	-0.00518
0.02017	-0.00598
0.02017	-0.00534
0.02017	-0.00196
0.02017	-0.00341
0.02017	-0.00775
0.02017	-0.00614
0.02017	-0.00131
0.02022	-0.00534
0.02022	-0.00292
0.02022	-0.00759
0.02022	-0.00276
0.02022	-0.00115
0.02022	-0.00582
0.02022	-0.00131
0.02022	-0.00292
0.02022	-0.00566
0.02022	-0.00228
0.02022	-0.00276
0.02028	-0.00180
0.02028	-0.00550
0.02028	-0.00260
0.02028	-0.00019
0.02028	-0.00276
0.02028	-0.00147
0.02028	-0.00147
0.02028	-0.00453
0.02028	-0.00260
0.02028	-0.00437
0.02028	-0.00244
0.02033	-0.00244
0.02033	-0.00212
0.02033	-0.00566
0.02033	-0.00502
0.02033	-0.00292
0.02033	-0.00002
0.02033	0.00030
0.02033	-0.00147
0.02033	-0.00228
0.02033	-0.00341
0.02039	-0.00486
0.02039	-0.00357
0.02039	-0.00341
0.02039	-0.00099
0.02039	-0.00437
0.02039	-0.00212
0.02039	0.00046
0.02039	-0.00453
0.02039	-0.00196
0.02039	-0.00180
0.02044	-0.00421
0.02044	-0.00115
0.02044	-0.00582
0.02044	-0.00373
0.02044	-0.00131
0.02044	-0.00180
0.02044	-0.00180
0.02044	-0.00437
0.02044	-0.00083
0.02044	0.00094
0.02044	-0.00228
0.02050	-0.00019
0.02050	-0.00002
0.02050	-0.00019
0.02050	-0.00002
0.02050	-0.00260
0.02050	-0.00292
0.02050	-0.00180
0.02050	-0.00099
